date,strategy_id,eur_value,usd_value,gbp_value,jpy_value,chf_value,aud_value,cad_value,nok_value,sek_value,cny_value,mxn_value,eur_pct_change,usd_pct_change,gbp_pct_change,jpy_pct_change,chf_pct_change,aud_pct_change,cad_pct_change,nok_pct_change,sek_pct_change,cny_pct_change,mxn_pct_change,avg_pct_change,value
2026-02-28,momentum-T2-size50,1100.3157618256,1298.9982605969,963.0438238882999,202712.36803667742,999.4451800157001,1824.2539273107002,1772.4364500916001,12354.5328341379,11731.085870812301,8908.7940769414,22368.6367759285,0.026887701971241264,0.09536172110486617,0.07244645009754064,0.24888310001930988,-0.4345570626846134,0.014998160661613791,-0.11430729734317072,-0.36289289159819355,-0.18343554324194736,0.07432505035355953,0.23863539366270492,-0.0294232015451899,0.9995387255807174
2026-02-28,momentum-T4-size5,1100.8133347283,1299.5858673674002,963.4792796747,202804.03254947544,999.8971605181999,1825.0784391914003,1773.2377589156,12360.119520930499,11736.390532234,8912.8225605173,22378.751696757994,0.04945498145200915,0.11795348917777679,0.0950154595753147,0.2715052686642534,-0.41206627910207677,0.03753979472506023,-0.09178069026485221,-0.34040793691578225,-0.16090996744309716,0.0969060554656877,0.2612540172033532,-0.006866891587486667,0.9998846540144285
2026-02-28,momentum-T4-size10,1100.6557502916,1299.3997586164999,963.3413882261999,202774.99936593173,999.7539434135999,1824.8171963944,1772.9840026622,12358.3500163298,11734.7104343791,8911.5466207144,22375.5480332467,0.04247246015486708,0.11096151543344232,0.08803570963496797,0.26450483905459987,-0.4190263714862311,0.0305606571344574,-0.09874555530631518,-0.34736571229780566,-0.16787937777558373,0.0899176321566553,0.2542547967654886,-0.013846309684677921,0.9997652588548688
2026-02-28,momentum-T4-size25,1100.2558001738,1298.927415815,962.9914268532002,202701.3124858709,999.3904424636,1824.1541567787,1772.3399800527,12353.858975950201,11730.4463281486,8908.3082515023,22367.417073347802,0.02456044344262674,0.09302510578903626,0.07013232054123635,0.2465467630491146,-0.43688167132111483,0.012657791035993063,-0.1166110347867647,-0.3652142271447175,-0.18575768400258963,0.07199015095842971,0.2362998599870423,-0.0317501984047007,0.9994711692132902
2026-02-28,momentum-T4-size50,1099.7852583795,1298.3717100902998,962.5797177416,202614.6183945728,998.9627426505999,1823.3740798514,1771.5823180180998,12348.575184371799,11725.429576252902,8904.498231202799,22357.8508648123,0.0027579323384851664,0.07119258483638499,0.04834403652365874,0.22468785676724778,-0.45861720724689437,-0.00913252742560088,-0.1383541265203124,-0.386939394890157,-0.20751898785421785,0.050167952972775286,0.21444485063186686,-0.053542457260614865,0.9991525398229911
2026-02-28,momentum-T6-size5,1100.7480322876,1299.5087806192,963.4221026952001,202792.00200708988,999.8378804347001,1824.9702117672998,1773.132528477,12359.386321643999,11735.6942763621,8912.2938367774,22377.424136550595,0.04682996282786746,0.11532786026952235,0.09238720285094583,0.26887486902434515,-0.41467560564276496,0.034917742239455166,-0.0944034065563496,-0.3430222152411433,-0.16352938091600533,0.0942801753399629,0.2586238008213587,-0.009489908634800516,0.9998350812028394
2026-02-28,momentum-T6-size10,1100.5331459234,1299.2550315478,963.2340363337998,202752.4122621732,999.6426517345001,1824.6140057955001,1772.7864282914002,12356.9734518573,11733.4032221468,8910.553951679,22373.0555609322,0.03749022148326955,0.10597827965764589,0.08304708203291966,0.2595124758191646,-0.4239782500528607,0.025584328916584114,-0.10372364755733593,-0.35232746098896894,-0.17285093324140102,0.08493383748325183,0.24926276333534594,-0.01882466391930773,0.999673096261991
2026-02-28,momentum-T6-size25,1099.9966069551,1298.6214677296002,962.7644591871999,202653.5623591868,999.1552025248001,1823.7246293878,1771.9222582634,12350.948874688198,11727.682787321499,8906.2097012002,22362.147848941102,0.013710053027394161,0.08217355821993512,0.05926640345942889,0.2356748758106789,-0.4476622044397414,0.0018220084204464413,-0.12745389134496538,-0.37601933707002017,-0.1965845383446415,0.06113686813770584,0.22542857201949526,-0.04259160291857127,0.9992818833418464
2026-02-28,momentum-T6-size50,1099.3783087081,1297.8913898772,962.2233092005001,202539.64884991723,998.5935080778,1822.6997786582003,1770.9263619045,12344.0062571635,11721.090603636503,8901.2034145258,22349.5778968469,-0.015272977293877407,0.05316234219109068,0.03028274010256048,0.2066225763366782,-0.47652200389788807,-0.0271348174661783,-0.1563768051479022,-0.4048934441434291,-0.22551019799470673,0.03213346066467126,0.1963802376221496,-0.07155717172971197,0.998869244233192
2026-03-01,momentum-T1-size5,1099.8333470721,1299.6128746211,963.7725881897002,202807.36214762207,999.7896255828999,1827.1391972598,1773.3641132953999,12359.1066601975,11736.282994102,8912.376978742399,22397.171539580297,-0.10097692524205173,-0.00988999830416181,0.018478088973721343,-0.010322913642930899,-0.022724615139192706,0.10093553248342263,-0.004835018747225248,-0.02015841098944106,-0.012880117053904938,-0.016963115551162082,0.07033542233467181,-0.0008183700798413382,0.9999801604607702
2026-03-01,momentum-T1-size10,1099.7876620938,1299.5588554806002,963.7325627807,202798.93572553588,999.7481022476001,1827.0633026188,1773.2904421484,12358.593161229,11735.7953604549,8912.0066647354,22396.2409747993,-0.10169116534710695,-0.010606132021299827,0.017762955621768255,-0.01103915349627645,-0.023438245484085928,0.10021788178531262,-0.005551809326722509,-0.020874426977787127,-0.013596430624778248,-0.017679476111077484,0.06961867053784103,-0.0015343028585647824,0.9999466313297235
2026-03-01,momentum-T1-size25,1099.6607693586998,1299.4088143464,963.6213887127001,202775.53063804863,999.6327681815999,1826.8524984973,1773.0858134128998,12357.166875579702,11734.440918101698,8910.9780876843,22393.6562547584,-0.10358951187027354,-0.012509638912246445,0.015862047002737408,-0.012943103647453005,-0.025334889882379596,0.09831009895956348,-0.007457315137247142,-0.02277776116424923,-0.015500582958654792,-0.01958375477279347,0.0677133740256736,-0.0034373671233929744,0.9998555347631225
2026-03-01,momentum-T1-size50,1099.4805640625998,1299.1957354268,963.4635025358001,202742.29148211383,999.4689761024,1826.5531200222001,1772.7952030783997,12355.1413117804,11732.5173844082,8909.5173381598,22389.985521395498,-0.10606597177826231,-0.014993200070036725,0.01338162168895594,-0.015427750684270193,-0.027808949496598675,0.09582025001372943,-0.009944243341690365,-0.025261546414192357,-0.017985507211417028,-0.02206884393749491,0.06522701445573059,-0.0059206478886860555,0.9997319202707446
2026-03-01,momentum-T2-size5,1099.7864099852998,1299.5573940851,963.7314631929002,202798.7068639595,999.7469601101001,1827.0612281083002,1773.2884398573997,12358.5792041777,11735.7821155774,8911.9966142088,22396.2156884061,-0.10126345015307142,-0.010177096316685829,0.018191639342875723,-0.010609715470346143,-0.023010485237800388,0.10064761033861899,-0.005122205612202428,-0.02044514253655518,-0.013166988998311861,-0.017249978991703645,0.07004838349364234,-0.0011052209219581679,0.9999429649866352
2026-03-01,momentum-T2-size10,1099.6968815681998,1299.4515518854,963.6530231195002,202782.19569882448,999.6655831277999,1826.9125033046,1773.1440833564,12357.5730177334,11734.8266204295,8911.2710090302,22394.3922799947,-0.10222171825502115,-0.0111377340165133,0.017232581438055432,-0.011570168335893196,-0.023967526096406132,0.0996847197057103,-0.006083562512193748,-0.02140531301026398,-0.014127581392734803,-0.018210606174526415,0.06908721342884304,-0.0020654268382676298,0.9998750307328866
2026-03-01,momentum-T2-size25,1099.455684827,1299.1664069409,963.4416971507001,202737.7132914004,999.4463453004998,1826.5118241866,1772.7551736046998,12354.862269523299,11732.2524403362,8909.3161727872,22389.479870585998,-0.10464765068482947,-0.013569767394289927,0.014804527875169723,-0.01400179170049906,-0.026390121398160948,0.09724666777676434,-0.008517627798641438,-0.023836205083235997,-0.01655958069095915,-0.02064267542450362,0.06665377963756297,-0.004496404080511143,0.9996952872524986
2026-03-01,momentum-T2-size50,1099.1327785412,1298.7846707323,963.1587746346,202678.16161491052,999.1528318436999,1825.9754002336,1772.2345080721,12351.2332007653,11728.8062095103,8906.6991055006,22382.9032874232,-0.10751307265082646,-0.016442659784781724,0.011936190591617643,-0.01687436346296676,-0.02925104626504699,0.09436586086662295,-0.011393470242034874,-0.026707876508960355,-0.019432653780787554,-0.023515769055906105,0.06377908335502075,-0.0073681615398226786,0.9994650779527635
2026-03-01,momentum-T4-size5,1099.6850547439997,1299.4375960385998,963.6426269162,202780.0181726304,999.6548654811,1826.8928239127,1773.1250219309,12357.4402895575,11734.700597164201,8911.1753264877,22394.1518323119,-0.10249512326074005,-0.011409121361151471,0.01695389251703913,-0.011841173246482511,-0.024231995715871733,0.09941406803882012,-0.00635769141126866,-0.02167641962087356,-0.014399103925156432,-0.01848162036676983,0.06881588286329043,-0.0023371277717422327,0.9998612854324941
2026-03-01,momentum-T4-size10,1099.5045872727999,1299.2242670935,963.4844799583001,202746.73909270082,999.4908603227,1826.5930018261,1772.8340427587,12355.4122407209,11732.774736378,8909.7128454628,22390.4766884163,-0.10458883429220996,-0.013505583777138857,0.014853688821950137,-0.013936764058326216,-0.026314784015922233,0.09731415482101965,-0.00845805169561064,-0.023771584434960198,-0.01649549012669974,-0.020577519589444055,0.06671861242199255,-0.004432923265940868,0.9997209400281042
2026-03-01,momentum-T4-size25,1099.0469197474,1298.6832592083001,963.0834187091001,202662.34331698428,999.0749463687999,1825.8326523113,1772.0961187267,12350.269096476,11727.8907378513,8906.0040033573,22381.156531024004,-0.10987267017444212,-0.01879678600413523,0.009552718054873705,-0.019224921836332922,-0.0315688525119738,0.09201500467285402,-0.013759285957801182,-0.029058770066820568,-0.021785959594466414,-0.025866282126134364,0.061426214887248407,-0.009721780968830043,0.9993740028153726
2026-03-01,momentum-T4-size50,1098.5062664084,1298.0441448432,962.6096394485,202562.64546962018,998.5836287848999,1824.9344415106998,1771.2243980239998,12344.193403840198,11722.121168728001,8901.6227295573,22370.1465331098,-0.11629470038400666,-0.0252289267052017,0.003108491312308424,-0.02565112298630681,-0.03795075126566476,0.08557550952062346,-0.020203407454441127,-0.03548409809373559,-0.02821566155325481,-0.03229268590813699,0.054994857832481835,-0.016149317789575887,0.9989911835041325
2026-03-01,momentum-T6-size5,1099.6104686443998,1299.3494601665,963.5772987864,202766.2625094134,999.5869934699001,1826.7689565921999,1773.0047669287999,12356.6020412983,11733.904591966799,8910.5708387102,22392.6326433029,-0.10334459929362755,-0.012260052034749913,0.016108836486695657,-0.012692560565363296,-0.02509276450807167,0.0985629690447461,-0.007205414493743891,-0.022527658519929127,-0.015249923465585817,-0.01933282383587841,0.0679636166320986,-0.003188215868491755,0.9998032043021218
2026-03-01,momentum-T6-size10,1099.3644900701,1299.058720875,963.3617763446999,202720.9013225116,999.3633650409,1826.3603444466999,1772.608165999,12353.8377310522,11731.2795733901,8908.5774154239,22387.6231293633,-0.10618997325333562,-0.015109479511964445,0.013261575700364533,-0.01554158557721236,-0.027938653189263227,0.0957100321302394,-0.010055486072960583,-0.025376123185163833,-0.01809917136992181,-0.02218196832449907,0.06511210948108907,-0.006037156652057087,0.9996127444311611
2026-03-01,momentum-T6-size25,1098.7496612087998,1298.3320156363,962.8230912033001,202607.5200503733,998.8043682789,1825.3390379191999,1771.6168637649998,12346.928278831401,11724.7182801675,8903.5948281946,22375.1017092172,-0.11335905387489947,-0.02228918129671174,0.006089964740670237,-0.02271971352365306,-0.03511308803812568,0.08852260398226165,-0.017235208654098954,-0.03255293093339938,-0.025277859298879657,-0.029360110454696716,0.0579276211015301,-0.013215177840909335,0.9991498264638308
2026-03-01,momentum-T6-size50,1098.0343729937,1297.4865854971,962.1964411263001,202475.6127350971,998.1539321855998,1824.1509399513002,1770.4636184223,12338.8898587925,11717.084898450801,8897.798155210401,22360.5342392273,-0.12224506375601392,-0.03118938789927806,-0.0027922909311299685,-0.031616582325362234,-0.04401950229441596,0.07961603496589799,-0.02613002393292024,-0.041448442786004236,-0.03417519172199936,-0.03825616781032349,0.04902259197453865,-0.02211218422881917,0.9986483724257021
2026-03-02,momentum-T1-size5,1101.3243593451,1297.9663966077,965.5696322155,202929.1421455467,997.7582976348999,1827.2935552354,1771.6142413387997,12350.1865240884,11751.400976413897,8915.742710205799,22384.7340531657,0.1355671090505933,-0.12668988169880638,0.1864593419465531,0.06004712878026143,-0.20317553773532127,0.008448068753127553,-0.09867527731506874,-0.07217460253682641,0.1288140573935876,0.03776468916685211,-0.05553150491622561,7.759917170242517e-05,0.999980936437092
2026-03-02,momentum-T1-size10,1101.2757719138,1297.9091800153,965.5270317851,202920.1918434373,997.7142904282,1827.2129593109003,1771.5361186817001,12349.6418255566,11750.8826815338,8915.3494590475,22383.746793766997,0.13530883017609002,-0.12694118918454267,0.18619989338352297,0.05979129893734809,-0.20343242611090834,0.008191106016182956,-0.09893040784533837,-0.07243005377409742,0.12855814723676928,0.03750888478717011,-0.055786955705478265,-0.00017844291666196377,0.9999448469957894
2026-03-02,momentum-T1-size25,1101.142430544,1297.7521533077002,965.4101193808999,202895.62882714768,997.5935179719999,1826.9917749099,1771.3217181937,12348.146964985,11749.460282359001,8914.2702299009,22381.037378252397,0.13473802345102567,-0.12749344320349187,0.18562587849875295,0.0592271605558883,-0.20399993622753707,0.007623845532928755,-0.09949294082976291,-0.07299335426574582,0.12799386321110565,0.036944790843443445,-0.0563502286649681,-0.0007433037362146354,0.9998481027995758
2026-03-02,momentum-T1-size50,1100.957229422,1297.5340432427,965.247731955,202861.5121213697,997.4257714476,1826.6845659119,1771.0239200744,12346.070679029799,11747.4846406207,8912.7712413659,22377.2741397468,0.13430572650996705,-0.1279016039530151,0.18518910311639422,0.05880403066589842,-0.20442902217613643,0.007196390198517297,-0.09991469973091059,-0.07341585597206145,0.127570714128157,0.036521655243465366,-0.056772621119158276,-0.0011678348262620457,0.9997202450532104
2026-03-02,momentum-T2-size5,1101.2651788688,1297.8966768767,965.5177512085,202918.2385574316,997.7046848279999,1827.1953639396004,1771.5190652448,12349.5229510958,11750.769571266199,8915.263650017001,22383.5313207821,0.13445964326108717,-0.1277909860663877,0.18535121907111077,0.058941053086844,-0.2042792190010998,0.007341616648452925,-0.09977928986792259,-0.0732790795145713,0.12770734443770443,0.036658853785835326,-0.05663620944036844,-0.001027732145392292,0.9999326882513483
2026-03-02,momentum-T2-size10,1101.1606043045003,1297.7735013118997,965.4260694492,202898.97292705099,997.6099571533,1827.0218739906002,1771.3509010655002,12348.3504799585,11749.6539360883,8914.417184984799,22381.406216983098,0.13310238128648555,-0.12913529335245852,0.18399219295345257,0.05758751542465116,-0.20563136404758,0.005986640619203876,-0.10113009471319394,-0.07463065572556597,0.1263530867425592,0.03530558044312709,-0.05798801257582005,-0.0023807293586490044,0.9998512264144801
2026-03-02,momentum-T2-size25,1100.8776194666,1297.4401720378,965.1779728422999,202846.8384359095,997.3536150011998,1826.552394822,1770.8958306958,12345.1776683191,11746.6349268888,8912.126579179901,22375.655494473896,0.12933078242474227,-0.1328725014653607,0.18021595875855953,0.05382577456235551,-0.2093889591112355,0.002221208473041897,-0.1048843594752622,-0.0783869620957939,0.12258930350963508,0.031544580282000745,-0.06174496322383455,-0.006140921578286527,0.9996338967488865
2026-03-02,momentum-T2-size50,1100.4926126002001,1296.986644592,964.8404306915999,202775.9066946405,997.0048457587001,1825.9136432858,1770.2766737390002,12340.8608852028,11742.527398069798,8909.010097119899,22367.831318212397,0.12371881592003471,-0.13843912550077786,0.17459801034754716,0.048226744781553775,-0.21498073333148077,-0.0033821347096065074,-0.11047264479854622,-0.08397797526694328,0.11698708559421007,0.025946667692766812,-0.0673369715146473,-0.011737478253262672,0.9993477659565899
2026-03-02,momentum-T4-size5,1101.143432309,1297.7532194209,965.4110142407999,202895.8099397197,997.5944344800998,1826.9934487094,1771.3232442495,12348.158038843001,11749.470780213798,8914.278196650701,22381.057272156304,0.13261774893720102,-0.1296235096502333,0.18351069942380757,0.05710215835503667,-0.2061142372381287,0.005507974818385517,-0.10161594129656035,-0.07511467178476347,0.12586757478215047,0.03481998781661547,-0.058473123937223384,-0.002865030888519315,0.999832639097824
2026-03-02,momentum-T4-size10,1100.929671889,1297.5013839372,965.2236100499999,202856.4299528951,997.4008339713001,1826.6388807276999,1770.9794625362001,12345.7614967794,11747.1903667421,8912.5479578602,22376.713398879696,0.12961152074271046,-0.13260860345183167,0.18050421442960027,0.05410240415463211,-0.20910910088012685,0.0025117199920341453,-0.10461104523996828,-0.07810944510368581,0.12286633544069527,0.03182046881392472,-0.06146939043832222,-0.005862811049121625,0.9996623282783719
2026-03-02,momentum-T4-size25,1100.3863485816,1296.861267404,964.7472896463,202756.33718165537,996.9087596709999,1825.7376767311,1770.1056598722,12339.670184651799,11741.3941942494,8908.1501708188,22365.6724981148,0.12187185188672228,-0.14029531769053424,0.17276498638406154,0.04637954103001685,-0.21681923920454735,-0.005201768085363269,-0.1123222850874617,-0.08581927844167941,0.115139684534397,0.024097984468580802,-0.06918334576562438,-0.013580653270130168,0.9992382812971784
2026-03-02,momentum-T4-size50,1099.7375338784002,1296.0968234319998,964.1785199030999,202636.8125902688,996.3211619661,1824.6615306955,1769.0622024255,12332.3963650775,11734.472743604,8902.898580500902,22352.488125440297,0.11208561185780166,-0.15001965988108942,0.16298200125012943,0.0366144115449606,-0.22656758568663204,-0.014954554475604889,-0.12207349903897513,-0.09556751402669558,0.10536979355706974,0.014332790574962903,-0.0789373804206758,-0.02333959861315896,0.9987580229717218
2026-03-02,momentum-T6-size5,1101.0530058433,1297.6466624818,965.3317492989,202879.14241883293,997.512427111,1826.8432592169002,1771.1777938765001,12347.1435849504,11748.5055617721,8913.545959622299,22379.2187566648,0.1311862009351925,-0.1310500167123513,0.18207677938342268,0.055669966010382224,-0.2075423522367603,0.004067434167422272,-0.10304388834015644,-0.0765457713721629,0.12443402527148868,0.03338866797594859,-0.05990312462037246,-0.00429655268526786,0.9997602472306999
2026-03-02,momentum-T6-size10,1100.7591382783999,1297.300430279,965.0741285663,202824.9962315182,997.2461672205,1826.3556212571,1770.7051609078,12343.8483013283,11745.370032820101,8911.1670198824,22373.246097760595,0.12685949208810743,-0.13535112522209383,0.17774757766467617,0.05134887834825582,-0.21185465612034082,-0.00025861214158714985,-0.10735621823830656,-0.08086094330662742,0.12011016651552754,0.029068664251772406,-0.06421866010352488,-0.008615039660376482,0.9995266273967782
2026-03-02,momentum-T6-size25,1100.0197216501,1296.4292421071,964.4259399082999,202688.7537777113,996.5761794038002,1825.1285794936998,1769.5159476616998,12335.556698683698,11737.4804076631,8905.1811599702,22358.217726871702,0.11559142961673663,-0.14655523443034293,0.16647385377895693,0.04009413239834311,-0.22308561574869204,-0.011529826576216613,-0.11858749745897271,-0.09210047949496253,0.10884805238508193,0.017816756110419087,-0.07545879596401137,-0.01986302048942368,0.9989513651290802
2026-03-02,momentum-T6-size50,1099.1393610347,1295.3919575650998,963.6542654267998,202526.53421746808,995.7783675338,1823.6674293248,1768.1000652212,12325.6840774824,11728.086432317,8898.0540535325,22340.323966038897,0.10063328327212664,-0.16143734782410787,0.1515100491115182,0.025149439818025553,-0.2379958216062181,-0.0265060645975452,-0.1334991115607386,-0.10702568433001963,0.09389309680306465,0.0028759735569968106,-0.09038367765359187,-0.03479871500095358,0.9983008556247202
2026-03-03,momentum-T1-size5,1104.4932337354,1291.9623024499003,963.5824292228001,203131.87687844632,1007.0022031448,1818.6721243538998,1765.1738081498,12347.4940708508,11834.741432545,8890.8841855882,22354.7393811245,0.2877330700452703,-0.4625770107370828,-0.20580628536755152,0.09990419845869346,0.9264674151858162,-0.47181422255875555,-0.36353473790845137,-0.02180091152751582,0.7091959188387431,-0.27881608325399015,-0.13399610631942674,0.007723204077795387,1.0000581670055522
2026-03-03,momentum-T1-size10,1104.5097311019001,1291.9816597664003,963.5968571779,203134.91557833407,1007.0172751655,1818.6992960856999,1765.2002367635,12347.678746731799,11834.918456028801,8891.017155867301,22355.0737958396,0.2936557100933977,-0.4566976133746051,-0.19990891437098635,0.10581684008186099,0.9324297373055898,-0.4659371083057095,-0.3576490398014022,-0.015895836110315188,0.7151443578537425,-0.2729259609168349,-0.12809740117049126,0.013630433753113303,1.0000811438157269
2026-03-03,momentum-T1-size25,1104.5564959377,1292.0365220488002,963.6377500332999,203143.52862789572,1007.0599955386999,1818.7763175142998,1765.2751435177,12348.202206439599,11835.420223306202,8891.3940573207,22356.021677598397,0.31004757413746176,-0.4404254883593929,-0.18358719387949052,0.12218094701253177,0.9489313428924833,-0.4496712852473214,-0.3413594839319233,0.00044736635184908886,0.7316075707431775,-0.2566241766316069,-0.11177185503611677,0.02997957436833197,1.0001478530051249
2026-03-03,momentum-T1-size50,1104.6276284283,1292.1199366527,963.6999298756999,203156.62709405,1007.1249612161,1818.8934657334999,1765.3890457902,12348.9982855947,11836.1833055067,8891.967250890699,22357.4631845832,0.3333825246078914,-0.41726123628088535,-0.1603528325485033,0.14547607852973082,0.9724222138779517,-0.42651590339084394,-0.3181704222246291,0.023712860885152977,0.7550438889640773,-0.23341775427428288,-0.08853158360522681,0.0532534395036757,1.000252630469116
2026-03-03,momentum-T2-size5,1104.4689455244,1291.9339454256003,963.5612707846,203127.4139980903,1006.9800809194,1818.6321428745998,1765.1350434409999,12347.222764268101,11834.481402859401,8890.6888306992,22354.2482483624,0.2909169123907897,-0.4594149563159819,-0.20263536547631844,0.10308360753855854,0.9296735028360786,-0.4686538305645365,-0.3603699180577511,-0.01862571401994666,0.7123944613627696,-0.2756488229908233,-0.13082418497795031,0.010899608338626205,1.0000416769980176
2026-03-03,momentum-T2-size10,1104.4631556353002,1291.9272801976003,963.5562823033,203126.3573601095,1006.9748521512001,1818.6226271693,1765.1258987611,12347.158478075698,11834.419811768403,8890.6425358422,22354.1319781213,0.2999154998725846,-0.4504808511184378,-0.19367481416435522,0.11206780881058448,0.9387331121496675,-0.4597233859578564,-0.3514268291311351,-0.009653126421516127,0.7214329557379561,-0.2666988615099155,-0.12186114937274653,0.019875487172257265,1.0000499517167278
2026-03-03,momentum-T2-size25,1104.4538485875,1291.9166650304,963.5483204861,203124.6664562941,1006.9664929411001,1818.6073491558,1765.1112969595,12347.0555486872,11834.321220955899,8890.5684087522,22353.945929409398,0.3248525592365858,-0.4257234457851411,-0.16884475216532888,0.13696443214340487,0.9638384816892359,-0.434974966429818,-0.3266444946130625,0.015211448701292644,0.7464801163299841,-0.2418970403547033,-0.09702314674026129,0.04474901745565348,1.0000812230958354
2026-03-03,momentum-T2-size50,1104.4582384488,1291.9221184313,963.552333064,203125.49833802367,1006.9706431233001,1818.6146371123998,1765.1186266378,12347.1059412543,11834.369595721899,8890.6046820106,22354.0375274974,0.360350065343025,-0.39048406410484243,-0.13350369518372798,0.17240294918746057,0.999573613608291,-0.39974542061393964,-0.29136954566011275,0.050604703428663356,0.7821331348751813,-0.20659326803601666,-0.06166798434216526,0.08015458986380151,1.0001487890597056
2026-03-03,momentum-T4-size5,1104.4270760686002,1291.8850453882003,963.5248692892001,203119.7267583466,1006.9419161349999,1818.5632713361001,1765.0682809839002,12346.755520146498,11834.0334588091,8890.352347136999,22353.402223088997,0.29820309173662074,-0.45217950107018573,-0.19537222217037614,0.11036049423269019,0.9370021856398557,-0.4614235140938746,-0.35312376134091894,-0.011358120718012385,0.7197147869647467,-0.2683991792256539,-0.12356453375288955,0.01816906601836382,1.000014299350095
2026-03-03,momentum-T4-size10,1104.3849322469,1291.8359223313003,963.4882818973001,203111.99640273297,1006.9035472723001,1818.4939654898,1765.0011760079,12346.2855995212,11833.5829747085,8890.0139328756,22352.5514671931,0.3138493262672605,-0.43664397402862026,-0.17978509172707963,0.12598390393502445,0.9527476795024827,-0.44589630297670046,-0.33756950065014274,0.004245203845355129,0.7354320928601857,-0.25283482446484845,-0.10797801829022914,0.033777317661153446,0.9999999873985332
2026-03-03,momentum-T4-size25,1104.2943818318,1291.7304280070998,963.4097446604001,203095.396075344,1006.8211127454999,1818.3451177289999,1764.8570880193997,12345.2764936958,11832.615532722399,8889.2871983233,22350.724516659,0.35515101175485686,-0.39563517901732986,-0.1386420050364012,0.16722480707710824,0.9943089553924012,-0.404908059701993,-0.29651178298470826,0.0454332162862295,0.7769208406074645,-0.21174960158722822,-0.06683448242864083,0.0749779745783417,0.9999874899217064
2026-03-03,momentum-T4-size50,1104.2176520723,1291.6411472741001,963.343366634,203081.3511618878,1006.7512647638,1818.2191495721002,1764.7352056802,12344.4227613265,11831.796858355601,8888.672299936301,22349.178755304198,0.4073806754689953,-0.34377648932903637,-0.08661811602936895,0.21937700555815456,1.0468615137229087,-0.3530726666300809,-0.2445926852864415,0.09751872947462922,0.8293863463498983,-0.1597938068817147,-0.014805377001108561,0.1270786481288032,1.0000272311653922
2026-03-03,momentum-T6-size5,1104.3629567942,1291.8100375734002,963.4687987322001,203107.9232422892,1006.8834911031,1818.4576155567997,1764.9656676419002,12346.0379251042,11833.345844415,8889.835712289,22352.1033413199,0.30061685798358745,-0.44978537510641964,-0.192985527312552,0.11276704974627873,0.9394433329758688,-0.4590237075782313,-0.3507341982310964,-0.0089547824449675,0.7221368045222598,-0.2660024129645534,-0.12116336874728256,0.02057406116753563,0.9999659385154939
2026-03-03,momentum-T6-size10,1104.2654745007,1291.6961745757,963.3837982302,203090.00391809118,1006.7947003398001,1818.2971135254002,1764.8099773616,12344.9485521376,11832.3018122964,8889.051333790101,22350.131386468798,0.3185380071233528,-0.4319936671950905,-0.17515031084826227,0.1306582972990645,0.9574900794969794,-0.44123431591888235,-0.33292857988722196,0.008913353295020788,0.7401365749515394,-0.24817945890761914,-0.10331407070210796,0.03844871897334296,0.9999109325808097
2026-03-03,momentum-T6-size25,1104.0403825520002,1291.4332641528001,963.1874674042999,203048.6236840401,1006.5896854547,1817.9265069623,1764.4504127961,12342.432860395598,11829.8908873894,8887.2400124756,22345.5777069006,0.3655080743342357,-0.38536449133003553,-0.12841551152365022,0.1775480383699346,1.0047908286238916,-0.3946063095126004,-0.28626669752785244,0.05574261364818323,0.7873110456138994,-0.20146864137078568,-0.05653411253756049,0.08529498516251453,0.9998034205477478
2026-03-03,momentum-T6-size50,1103.7930803238,1291.1443825649003,962.9715656057998,203003.14624216783,1006.3644484754,1817.5193127051002,1764.0551348762,12339.6679456575,11827.241295086898,8885.2493774107,22340.573313663004,0.42339665506284807,-0.3278988243977918,-0.07084489173071448,0.2353331263685038,1.0630960951499773,-0.3371292660513242,-0.22877270492572296,0.11345307966028138,0.8454479197618648,-0.14390422945021172,0.0011161325345419434,0.1430266447256593,0.9997286918427877
2026-03-04,momentum-T1-size5,1104.9025767405,1281.5397845840998,961.1655040438999,201892.7542559805,1001.9798559001,1827.9369646950001,1753.9037697318001,12415.215921394898,11897.667746515599,8869.2234379437,22684.7415724025,0.03706161274665552,-0.8067199674508045,-0.2508270289703852,-0.6100089466545517,-0.4987424286675362,0.5094288419025378,-0.6384662159593615,0.5484663540270198,0.5317083970888762,-0.24362872344700962,1.4762068376276596,0.0049526120221000365,1.0001076960065591
2026-03-04,momentum-T1-size10,1104.9264797039,1281.5675532382998,961.1862959742999,201897.12935870432,1002.0015805604,1827.9766162849,1753.9417962621,12415.484947535098,11897.9255878617,8869.415633010602,22685.233180609197,0.03773154642866809,-0.8060568390718096,-0.25016283372487613,-0.6093419322353905,-0.49807433584251465,0.5101074278286307,-0.6377996256131446,0.5491412774344037,0.5323833203160165,-0.24295896046544282,1.4768879216629696,0.005623360610682763,1.000137381984843
2026-03-04,momentum-T1-size25,1104.9905882561,1281.6420281072,961.2420605004999,201908.86329748423,1002.0598434876001,1828.0829598455,1754.0437816455,12416.206472684598,11898.617113154602,8869.9310956382,22686.5516637825,0.039300146257475466,-0.8045046532521706,-0.2486089334625209,-0.6077797992143096,-0.4965098477995946,0.5116980159451118,-0.6362386007327376,0.5507220007260273,0.5339640558258547,-0.24139028755371608,1.478483027753123,0.007194102226594809,1.0002198046640873
