date,strategy_id,avg_pct_change,value,eur_port_val,eur_pct_change,eur_signal,eur_acc_val,usd_port_val,usd_pct_change,usd_signal,usd_acc_val,gbp_port_val,gbp_pct_change,gbp_signal,gbp_acc_val,jpy_port_val,jpy_pct_change,jpy_signal,jpy_acc_val,chf_port_val,chf_pct_change,chf_signal,chf_acc_val,aud_port_val,aud_pct_change,aud_signal,aud_acc_val,cad_port_val,cad_pct_change,cad_signal,cad_acc_val,nok_port_val,nok_pct_change,nok_signal,nok_acc_val,sek_port_val,sek_pct_change,sek_signal,sek_acc_val,cny_port_val,cny_pct_change,cny_signal,cny_acc_val,mxn_port_val,mxn_pct_change,mxn_signal,mxn_acc_val
2026-03-20,haiku-T1-size60,-0.09,1.000855,,-0.28,-0.0149,,,0.38,0.2508,,,-0.51,0.1029,,,-0.43,-0.2616,,,0.08,0.0475,,,-0.12,0.1731,,,0.45,-0.0669,,,-0.41,0.3500,,,-0.58,0.0491,,,0.33,0.0354,,,0.10,0.2500,
2026-03-20,haiku-T1-size80,-0.10,1.001027,,-0.29,-0.0149,,,0.37,0.2508,,,-0.52,0.1029,,,-0.44,-0.2616,,,0.07,0.0475,,,-0.13,0.1731,,,0.44,-0.0669,,,-0.42,0.3500,,,-0.59,0.0491,,,0.32,0.0354,,,0.09,0.2500,
2026-03-21,momentum-T1-size5,0.00,1.000374,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.41,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.36,0.3500,,,0.18,0.0304,,,-0.40,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T1-size10,-0.00,1.000503,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.41,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.18,0.0304,,,-0.40,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T1-size25,-0.00,1.000853,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.42,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.18,0.0304,,,-0.41,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T1-size50,-0.01,1.001282,,-0.57,0.0771,,,-0.35,0.1364,,,0.17,0.0386,,,0.26,-0.2616,,,-0.42,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.17,0.0304,,,-0.41,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T2-size5,-0.00,1.000333,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.41,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.36,0.3500,,,0.18,0.0304,,,-0.40,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T2-size10,-0.00,1.000428,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.41,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.18,0.0304,,,-0.41,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T2-size25,-0.01,1.000673,,-0.57,0.0771,,,-0.35,0.1364,,,0.17,0.0386,,,0.25,-0.2616,,,-0.42,0.0892,,,0.57,0.1615,,,-0.37,-0.0367,,,0.35,0.3500,,,0.17,0.0304,,,-0.41,-0.0057,,,0.49,0.2019,
2026-03-21,momentum-T2-size50,-0.02,1.001007,,-0.58,0.0771,,,-0.36,0.1364,,,0.16,0.0386,,,0.24,-0.2616,,,-0.43,0.0892,,,0.56,0.1615,,,-0.38,-0.0367,,,0.33,0.3500,,,0.16,0.0304,,,-0.42,-0.0057,,,0.48,0.2019,
2026-03-21,momentum-T4-size5,-0.00,1.000301,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.41,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.18,0.0304,,,-0.40,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T4-size10,-0.00,1.000363,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.42,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.18,0.0304,,,-0.41,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T4-size25,-0.01,1.000581,,-0.56,0.0771,,,-0.35,0.1364,,,0.17,0.0386,,,0.26,-0.2616,,,-0.42,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.18,0.0304,,,-0.41,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T4-size50,-0.01,1.001035,,-0.57,0.0771,,,-0.35,0.1364,,,0.17,0.0386,,,0.25,-0.2616,,,-0.43,0.0892,,,0.57,0.1615,,,-0.37,-0.0367,,,0.34,0.3500,,,0.17,0.0304,,,-0.42,-0.0057,,,0.49,0.2019,
2026-03-21,momentum-T6-size5,-0.00,1.000235,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.41,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.36,0.3500,,,0.18,0.0304,,,-0.40,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T6-size10,-0.00,1.000233,,-0.56,0.0771,,,-0.34,0.1364,,,0.18,0.0386,,,0.26,-0.2616,,,-0.41,0.0892,,,0.58,0.1615,,,-0.36,-0.0367,,,0.35,0.3500,,,0.18,0.0304,,,-0.41,-0.0057,,,0.50,0.2019,
2026-03-21,momentum-T6-size25,-0.01,1.000282,,-0.57,0.0771,,,-0.35,0.1364,,,0.17,0.0386,,,0.25,-0.2616,,,-0.42,0.0892,,,0.57,0.1615,,,-0.37,-0.0367,,,0.34,0.3500,,,0.17,0.0304,,,-0.41,-0.0057,,,0.49,0.2019,
2026-03-21,momentum-T6-size50,-0.04,1.000497,,-0.59,0.0771,,,-0.37,0.1364,,,0.14,0.0386,,,0.23,-0.2616,,,-0.45,0.0892,,,0.55,0.1615,,,-0.39,-0.0367,,,0.32,0.3500,,,0.15,0.0304,,,-0.44,-0.0057,,,0.47,0.2019,
2026-03-21,haiku-T1-size20,0.00,1.000448,,-0.55,0.0672,,,-0.33,0.1868,,,0.18,0.0400,,,0.27,-0.2616,,,-0.41,0.1588,,,0.59,0.2008,,,-0.35,-0.0200,,,0.36,0.3500,,,0.19,0.0491,,,-0.40,0.0364,,,0.51,0.2828,
2026-03-21,haiku-T1-size40,0.01,1.000698,,-0.55,0.0672,,,-0.33,0.1868,,,0.19,0.0400,,,0.27,-0.2616,,,-0.41,0.1588,,,0.59,0.2008,,,-0.35,-0.0200,,,0.36,0.3500,,,0.19,0.0491,,,-0.40,0.0364,,,0.51,0.2828,
2026-03-21,haiku-T1-size60,0.01,1.000926,,-0.55,0.0672,,,-0.33,0.1868,,,0.19,0.0400,,,0.27,-0.2616,,,-0.41,0.1588,,,0.59,0.2008,,,-0.35,-0.0200,,,0.36,0.3500,,,0.19,0.0491,,,-0.40,0.0364,,,0.51,0.2828,
2026-03-21,haiku-T1-size80,0.01,1.001094,,-0.55,0.0672,,,-0.33,0.1868,,,0.19,0.0400,,,0.27,-0.2616,,,-0.41,0.1588,,,0.59,0.2008,,,-0.35,-0.0200,,,0.36,0.3500,,,0.19,0.0491,,,-0.40,0.0364,,,0.51,0.2828,
2026-03-22,momentum-T1-size5,-0.00,1.000372,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.00,0.0187,,,-0.07,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T1-size10,-0.00,1.000500,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.01,0.0187,,,-0.07,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T1-size25,0.00,1.000853,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.01,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T1-size50,0.00,1.001302,,0.01,0.1215,,,0.02,0.1189,,,0.04,0.0386,,,0.02,-0.2616,,,-0.00,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T2-size5,-0.00,1.000331,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.01,0.0187,,,-0.07,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T2-size10,-0.00,1.000426,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.01,0.0187,,,-0.07,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T2-size25,0.00,1.000684,,0.01,0.1215,,,0.02,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.00,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T2-size50,0.01,1.001058,,0.02,0.1215,,,0.02,0.1189,,,0.05,0.0386,,,0.02,-0.2616,,,0.00,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,-0.00,0.3500,,,0.01,0.0304,,,-0.00,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T4-size5,-0.00,1.000295,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.01,0.0187,,,-0.07,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T4-size10,-0.00,1.000360,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.01,0.0187,,,-0.07,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T4-size25,0.00,1.000607,,0.01,0.1215,,,0.02,0.1189,,,0.05,0.0386,,,0.02,-0.2616,,,-0.00,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,-0.00,0.3500,,,0.01,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T4-size50,0.01,1.001119,,0.02,0.1215,,,0.02,0.1189,,,0.05,0.0386,,,0.02,-0.2616,,,0.00,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,0.00,0.3500,,,0.01,0.0304,,,-0.00,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T6-size5,-0.00,1.000229,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.01,0.0187,,,-0.07,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T6-size10,0.00,1.000234,,0.01,0.1215,,,0.01,0.1189,,,0.04,0.0386,,,0.01,-0.2616,,,-0.00,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,-0.01,0.3500,,,0.00,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T6-size25,0.00,1.000328,,0.02,0.1215,,,0.02,0.1189,,,0.05,0.0386,,,0.02,-0.2616,,,-0.00,0.0187,,,-0.06,0.1615,,,-0.02,0.0178,,,-0.00,0.3500,,,0.01,0.0304,,,-0.01,0.0227,,,0.03,0.2019,
2026-03-22,momentum-T6-size50,0.01,1.000611,,0.02,0.1215,,,0.03,0.1189,,,0.05,0.0386,,,0.02,-0.2616,,,0.01,0.0187,,,-0.05,0.1615,,,-0.01,0.0178,,,0.00,0.3500,,,0.02,0.0304,,,0.00,0.0227,,,0.04,0.2019,
2026-03-22,haiku-T1-size20,0.00,1.000453,,0.01,0.1339,,,0.01,0.1571,,,0.04,0.0400,,,0.01,-0.2616,,,-0.00,0.0530,,,-0.06,0.2008,,,-0.02,0.0307,,,-0.01,0.3500,,,0.01,0.0491,,,-0.01,0.0681,,,0.03,0.2828,
2026-03-22,haiku-T1-size40,0.00,1.000720,,0.01,0.1339,,,0.02,0.1571,,,0.04,0.0400,,,0.02,-0.2616,,,-0.00,0.0530,,,-0.06,0.2008,,,-0.02,0.0307,,,-0.00,0.3500,,,0.01,0.0491,,,-0.01,0.0681,,,0.03,0.2828,
2026-03-22,haiku-T1-size60,0.00,1.000970,,0.02,0.1339,,,0.02,0.1571,,,0.05,0.0400,,,0.02,-0.2616,,,-0.00,0.0530,,,-0.06,0.2008,,,-0.02,0.0307,,,-0.00,0.3500,,,0.01,0.0491,,,-0.01,0.0681,,,0.03,0.2828,
2026-03-22,haiku-T1-size80,0.01,1.001166,,0.02,0.1339,,,0.02,0.1571,,,0.05,0.0400,,,0.02,-0.2616,,,0.00,0.0530,,,-0.06,0.2008,,,-0.02,0.0307,,,0.00,0.3500,,,0.01,0.0491,,,-0.00,0.0681,,,0.03,0.2828,
2026-03-23,momentum-T1-size5,-0.00,1.000356,,0.14,0.1375,,,-0.25,0.1505,,,-0.10,0.0643,,,-0.05,-0.2616,,,-0.12,0.0187,,,0.38,0.1648,,,-0.31,0.0178,,,-0.01,0.3500,,,0.02,0.0304,,,0.15,0.0227,,,0.13,0.2019,
2026-03-23,momentum-T1-size10,-0.00,1.000460,,0.14,0.1375,,,-0.25,0.1505,,,-0.11,0.0643,,,-0.05,-0.2616,,,-0.12,0.0187,,,0.37,0.1648,,,-0.32,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,0.15,0.0227,,,0.13,0.2019,
2026-03-23,momentum-T1-size25,-0.01,1.000757,,0.13,0.1375,,,-0.26,0.1505,,,-0.11,0.0643,,,-0.05,-0.2616,,,-0.12,0.0187,,,0.37,0.1648,,,-0.32,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,0.14,0.0227,,,0.13,0.2019,
2026-03-23,momentum-T1-size50,-0.02,1.001142,,0.13,0.1375,,,-0.26,0.1505,,,-0.12,0.0643,,,-0.06,-0.2616,,,-0.13,0.0187,,,0.36,0.1648,,,-0.33,0.0178,,,-0.02,0.3500,,,0.00,0.0304,,,0.14,0.0227,,,0.12,0.2019,
2026-03-23,momentum-T2-size5,-0.00,1.000284,,0.14,0.1375,,,-0.25,0.1505,,,-0.11,0.0643,,,-0.05,-0.2616,,,-0.12,0.0187,,,0.37,0.1648,,,-0.32,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,0.15,0.0227,,,0.13,0.2019,
2026-03-23,momentum-T2-size10,-0.01,1.000329,,0.13,0.1375,,,-0.26,0.1505,,,-0.11,0.0643,,,-0.05,-0.2616,,,-0.12,0.0187,,,0.37,0.1648,,,-0.32,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,0.14,0.0227,,,0.13,0.2019,
2026-03-23,momentum-T2-size25,-0.02,1.000469,,0.12,0.1375,,,-0.27,0.1505,,,-0.12,0.0643,,,-0.07,-0.2616,,,-0.14,0.0187,,,0.36,0.1648,,,-0.33,0.0178,,,-0.03,0.3500,,,-0.00,0.0304,,,0.13,0.0227,,,0.12,0.2019,
2026-03-23,momentum-T2-size50,-0.03,1.000719,,0.11,0.1375,,,-0.28,0.1505,,,-0.14,0.0643,,,-0.08,-0.2616,,,-0.15,0.0187,,,0.34,0.1648,,,-0.35,0.0178,,,-0.04,0.3500,,,-0.02,0.0304,,,0.12,0.0227,,,0.10,0.2019,
2026-03-23,momentum-T4-size5,-0.01,1.000219,,0.13,0.1375,,,-0.26,0.1505,,,-0.11,0.0643,,,-0.05,-0.2616,,,-0.12,0.0187,,,0.37,0.1648,,,-0.32,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,0.14,0.0227,,,0.13,0.2019,
2026-03-23,momentum-T4-size10,-0.01,1.000214,,0.13,0.1375,,,-0.26,0.1505,,,-0.12,0.0643,,,-0.06,-0.2616,,,-0.13,0.0187,,,0.36,0.1648,,,-0.33,0.0178,,,-0.02,0.3500,,,0.00,0.0304,,,0.14,0.0227,,,0.12,0.2019,
2026-03-23,momentum-T4-size25,-0.03,1.000307,,0.11,0.1375,,,-0.28,0.1505,,,-0.13,0.0643,,,-0.07,-0.2616,,,-0.14,0.0187,,,0.35,0.1648,,,-0.34,0.0178,,,-0.03,0.3500,,,-0.01,0.0304,,,0.12,0.0227,,,0.11,0.2019,
2026-03-23,momentum-T4-size50,-0.05,1.000640,,0.09,0.1375,,,-0.30,0.1505,,,-0.15,0.0643,,,-0.09,-0.2616,,,-0.16,0.0187,,,0.33,0.1648,,,-0.36,0.0178,,,-0.05,0.3500,,,-0.03,0.0304,,,0.10,0.0227,,,0.09,0.2019,
2026-03-23,momentum-T6-size5,-0.01,1.000142,,0.13,0.1375,,,-0.26,0.1505,,,-0.11,0.0643,,,-0.05,-0.2616,,,-0.12,0.0187,,,0.37,0.1648,,,-0.32,0.0178,,,-0.01,0.3500,,,0.01,0.0304,,,0.14,0.0227,,,0.13,0.2019,
2026-03-23,momentum-T6-size10,-0.02,1.000067,,0.12,0.1375,,,-0.26,0.1505,,,-0.12,0.0643,,,-0.06,-0.2616,,,-0.13,0.0187,,,0.36,0.1648,,,-0.33,0.0178,,,-0.02,0.3500,,,0.00,0.0304,,,0.13,0.0227,,,0.12,0.2019,
2026-03-23,momentum-T6-size25,-0.03,0.999978,,0.11,0.1375,,,-0.28,0.1505,,,-0.14,0.0643,,,-0.08,-0.2616,,,-0.15,0.0187,,,0.34,0.1648,,,-0.35,0.0178,,,-0.04,0.3500,,,-0.02,0.0304,,,0.12,0.0227,,,0.10,0.2019,
2026-03-23,momentum-T6-size50,-0.06,1.000030,,0.08,0.1375,,,-0.30,0.1505,,,-0.16,0.0643,,,-0.10,-0.2616,,,-0.17,0.0187,,,0.32,0.1648,,,-0.37,0.0178,,,-0.06,0.3500,,,-0.04,0.0304,,,0.09,0.0227,,,0.08,0.2019,
2026-03-23,haiku-T1-size20,-0.01,1.000335,,0.13,0.1538,,,-0.26,0.2009,,,-0.11,0.0809,,,-0.06,-0.2616,,,-0.13,0.0530,,,0.37,0.2392,,,-0.32,0.0307,,,-0.02,0.3500,,,0.01,0.0491,,,0.14,0.0681,,,0.12,0.2828,
2026-03-23,haiku-T1-size40,-0.02,1.000503,,0.12,0.1538,,,-0.27,0.2009,,,-0.12,0.0809,,,-0.07,-0.2616,,,-0.14,0.0530,,,0.36,0.2392,,,-0.33,0.0307,,,-0.03,0.3500,,,-0.00,0.0491,,,0.13,0.0681,,,0.11,0.2828,
2026-03-23,haiku-T1-size60,-0.03,1.000670,,0.11,0.1538,,,-0.28,0.2009,,,-0.13,0.0809,,,-0.07,-0.2616,,,-0.14,0.0530,,,0.35,0.2392,,,-0.34,0.0307,,,-0.03,0.3500,,,-0.01,0.0491,,,0.12,0.0681,,,0.11,0.2828,
2026-03-23,haiku-T1-size80,-0.04,1.000791,,0.10,0.1538,,,-0.28,0.2009,,,-0.14,0.0809,,,-0.08,-0.2616,,,-0.15,0.0530,,,0.34,0.2392,,,-0.35,0.0307,,,-0.04,0.3500,,,-0.02,0.0491,,,0.11,0.0681,,,0.10,0.2828,
2026-03-24,momentum-T1-size5,-0.05,0.999902,,-0.37,0.1548,,,0.01,0.1364,,,-0.63,0.2630,,,-0.60,-0.1600,,,-0.14,0.0089,,,0.08,0.0221,,,0.28,0.0689,,,1.81,0.0000,,,0.01,0.0304,,,-0.26,0.0432,,,-0.70,0.2019,
2026-03-24,momentum-T1-size10,-0.09,0.999589,,-0.41,0.1548,,,-0.03,0.1364,,,-0.67,0.2630,,,-0.64,-0.1600,,,-0.18,0.0089,,,0.03,0.0221,,,0.24,0.0689,,,1.77,0.0000,,,-0.03,0.0304,,,-0.30,0.0432,,,-0.74,0.2019,
2026-03-24,momentum-T1-size25,-0.19,0.998823,,-0.51,0.1548,,,-0.14,0.1364,,,-0.77,0.2630,,,-0.74,-0.1600,,,-0.28,0.0089,,,-0.07,0.0221,,,0.13,0.0689,,,1.66,0.0000,,,-0.14,0.0304,,,-0.41,0.0432,,,-0.85,0.2019,
2026-03-24,momentum-T1-size50,-0.32,0.997948,,-0.64,0.1548,,,-0.26,0.1364,,,-0.90,0.2630,,,-0.87,-0.1600,,,-0.41,0.0089,,,-0.20,0.0221,,,0.00,0.0689,,,1.54,0.0000,,,-0.26,0.0304,,,-0.53,0.0432,,,-0.97,0.2019,
2026-03-24,momentum-T2-size5,-0.06,0.999675,,-0.38,0.1548,,,-0.01,0.1364,,,-0.64,0.2630,,,-0.61,-0.1600,,,-0.15,0.0089,,,0.06,0.0221,,,0.26,0.0689,,,1.80,0.0000,,,-0.01,0.0304,,,-0.28,0.0432,,,-0.71,0.2019,
2026-03-24,momentum-T2-size10,-0.12,0.999174,,-0.44,0.1548,,,-0.06,0.1364,,,-0.70,0.2630,,,-0.67,-0.1600,,,-0.21,0.0089,,,0.00,0.0221,,,0.21,0.0689,,,1.74,0.0000,,,-0.06,0.0304,,,-0.33,0.0432,,,-0.77,0.2019,
2026-03-24,momentum-T2-size25,-0.25,0.997987,,-0.57,0.1548,,,-0.19,0.1364,,,-0.83,0.2630,,,-0.80,-0.1600,,,-0.34,0.0089,,,-0.13,0.0221,,,0.08,0.0689,,,1.61,0.0000,,,-0.19,0.0304,,,-0.46,0.0432,,,-0.90,0.2019,
2026-03-24,momentum-T2-size50,-0.40,0.996764,,-0.72,0.1548,,,-0.34,0.1364,,,-0.97,0.2630,,,-0.94,-0.1600,,,-0.49,0.0089,,,-0.28,0.0221,,,-0.07,0.0689,,,1.46,0.0000,,,-0.34,0.0304,,,-0.61,0.0432,,,-1.05,0.2019,
2026-03-24,momentum-T4-size5,-0.09,0.999358,,-0.41,0.1548,,,-0.03,0.1364,,,-0.67,0.2630,,,-0.64,-0.1600,,,-0.18,0.0089,,,0.03,0.0221,,,0.24,0.0689,,,1.77,0.0000,,,-0.03,0.0304,,,-0.30,0.0432,,,-0.74,0.2019,
2026-03-24,momentum-T4-size10,-0.16,0.998653,,-0.48,0.1548,,,-0.10,0.1364,,,-0.74,0.2630,,,-0.71,-0.1600,,,-0.25,0.0089,,,-0.04,0.0221,,,0.17,0.0689,,,1.70,0.0000,,,-0.10,0.0304,,,-0.37,0.0432,,,-0.81,0.2019,
2026-03-24,momentum-T4-size25,-0.30,0.997330,,-0.62,0.1548,,,-0.24,0.1364,,,-0.88,0.2630,,,-0.85,-0.1600,,,-0.39,0.0089,,,-0.18,0.0221,,,0.02,0.0689,,,1.56,0.0000,,,-0.24,0.0304,,,-0.51,0.0432,,,-0.95,0.2019,
2026-03-24,momentum-T4-size50,-0.42,0.996456,,-0.74,0.1548,,,-0.36,0.1364,,,-1.00,0.2630,,,-0.97,-0.1600,,,-0.51,0.0089,,,-0.30,0.0221,,,-0.10,0.0689,,,1.43,0.0000,,,-0.36,0.0304,,,-0.63,0.0432,,,-1.07,0.2019,
2026-03-24,momentum-T6-size5,-0.11,0.999044,,-0.43,0.1548,,,-0.06,0.1364,,,-0.69,0.2630,,,-0.66,-0.1600,,,-0.20,0.0089,,,0.01,0.0221,,,0.21,0.0689,,,1.75,0.0000,,,-0.05,0.0304,,,-0.33,0.0432,,,-0.76,0.2019,
2026-03-24,momentum-T6-size10,-0.19,0.998140,,-0.51,0.1548,,,-0.14,0.1364,,,-0.77,0.2630,,,-0.74,-0.1600,,,-0.28,0.0089,,,-0.07,0.0221,,,0.13,0.0689,,,1.66,0.0000,,,-0.14,0.0304,,,-0.41,0.0432,,,-0.85,0.2019,
2026-03-24,momentum-T6-size25,-0.35,0.996524,,-0.67,0.1548,,,-0.29,0.1364,,,-0.92,0.2630,,,-0.89,-0.1600,,,-0.44,0.0089,,,-0.23,0.0221,,,-0.02,0.0689,,,1.51,0.0000,,,-0.29,0.0304,,,-0.56,0.0432,,,-1.00,0.2019,
2026-03-24,momentum-T6-size50,-0.47,0.995337,,-0.79,0.1548,,,-0.42,0.1364,,,-1.05,0.2630,,,-1.02,-0.1600,,,-0.56,0.0089,,,-0.35,0.0221,,,-0.15,0.0689,,,1.38,0.0000,,,-0.41,0.0304,,,-0.68,0.0432,,,-1.12,0.2019,
2026-03-24,haiku-T1-size20,-0.11,0.999282,,-0.43,0.1946,,,-0.05,0.1791,,,-0.69,0.3540,,,-0.66,-0.2320,,,-0.20,0.0884,,,0.01,0.0650,,,0.22,0.0958,,,1.75,0.0000,,,-0.05,0.0491,,,-0.32,0.0988,,,-0.76,0.2828,
2026-03-24,haiku-T1-size40,-0.18,0.998701,,-0.50,0.1946,,,-0.13,0.1791,,,-0.76,0.3540,,,-0.73,-0.2320,,,-0.27,0.0884,,,-0.06,0.0650,,,0.14,0.0958,,,1.68,0.0000,,,-0.12,0.0491,,,-0.40,0.0988,,,-0.83,0.2828,
2026-03-24,haiku-T1-size60,-0.23,0.998416,,-0.55,0.1946,,,-0.17,0.1791,,,-0.80,0.3540,,,-0.77,-0.2320,,,-0.32,0.0884,,,-0.11,0.0650,,,0.10,0.0958,,,1.63,0.0000,,,-0.17,0.0491,,,-0.44,0.0988,,,-0.88,0.2828,
2026-03-24,haiku-T1-size80,-0.25,0.998266,,-0.57,0.1946,,,-0.20,0.1791,,,-0.83,0.3540,,,-0.80,-0.2320,,,-0.34,0.0884,,,-0.13,0.0650,,,0.07,0.0958,,,1.60,0.0000,,,-0.20,0.0491,,,-0.47,0.0988,,,-0.90,0.2828,
2026-03-25,momentum-T1-size5,0.00,0.999934,,-0.02,0.1753,,,0.12,0.1145,,,0.13,0.2573,,,0.26,-0.1082,,,0.25,0.0089,,,0.10,0.0113,,,0.29,0.0296,,,-0.39,0.0000,,,-0.33,-0.0260,,,0.07,0.0654,,,-0.46,0.2019,
2026-03-25,momentum-T1-size10,0.01,0.999661,,-0.01,0.1753,,,0.13,0.1145,,,0.14,0.2573,,,0.26,-0.1082,,,0.25,0.0089,,,0.11,0.0113,,,0.30,0.0296,,,-0.39,0.0000,,,-0.32,-0.0260,,,0.08,0.0654,,,-0.45,0.2019,
2026-03-25,momentum-T1-size25,0.02,0.998994,,-0.00,0.1753,,,0.14,0.1145,,,0.15,0.2573,,,0.27,-0.1082,,,0.26,0.0089,,,0.12,0.0113,,,0.31,0.0296,,,-0.38,0.0000,,,-0.31,-0.0260,,,0.09,0.0654,,,-0.44,0.2019,
2026-03-25,momentum-T1-size50,0.03,0.998222,,0.01,0.1753,,,0.15,0.1145,,,0.16,0.2573,,,0.28,-0.1082,,,0.27,0.0089,,,0.13,0.0113,,,0.32,0.0296,,,-0.37,0.0000,,,-0.30,-0.0260,,,0.10,0.0654,,,-0.43,0.2019,
2026-03-25,momentum-T2-size5,0.00,0.999713,,-0.02,0.1753,,,0.12,0.1145,,,0.13,0.2573,,,0.26,-0.1082,,,0.25,0.0089,,,0.10,0.0113,,,0.29,0.0296,,,-0.39,0.0000,,,-0.32,-0.0260,,,0.07,0.0654,,,-0.46,0.2019,
