date,strategy_id,trader_id,trades_executed,eur_acc_val,usd_acc_val,gbp_acc_val,jpy_acc_val,chf_acc_val,aud_acc_val,cad_acc_val,nok_acc_val,sek_acc_val,cny_acc_val,mxn_acc_val
2026-03-20,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,16248.3335,78.5899,180.3442,166.1144,1482.1848,872.3662,907.0973,1796.4988
2026-03-20,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,13508.0676,62.1549,200.2232,172.1652,1928.7681,637.7991,1021.6081,1481.2817
2026-03-20,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,9663.3141,40.9375,231.9103,179.8796,2482.5999,368.302,1152.5429,1050.2667
2026-03-20,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,82.9341,16841.8252,79.087,183.3615,167.0594,1383.7831,884.4265,907.3322,1825.2758
2026-03-20,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,78.7161,15441.797,68.3404,198.4031,170.9911,1619.9596,730.3771,993.0159,1637.4087
2026-03-20,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,66.9247,11572.6512,43.5698,235.6218,174.9932,2222.377,404.8371,1202.6019,1174.3754
2026-03-20,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,49.9949,6668.8744,19.6968,278.9178,165.7273,2962.237,142.8701,1425.4384,656.6424
2026-03-20,momentum-T4-size5,combinator-standard,4,99.9798,133.1947,80.7894,16133.5955,68.0342,193.4086,171.1856,1488.4539,763.4511,963.9478,1736.2334
2026-03-20,momentum-T4-size10,combinator-standard,4,99.7952,145.1872,74.5906,13972.5295,50.6194,215.2809,175.2231,1793.2976,543.205,1098.1087,1488.4541
2026-03-20,momentum-T4-size25,combinator-standard,4,98.3643,165.7603,57.8606,8491.0357,20.789,261.0428,167.6646,2464.0225,190.2946,1417.7569,960.7583
2026-03-20,momentum-T4-size50,combinator-standard,4,93.6394,171.3688,36.0441,3333.2802,4.7646,302.2142,133.0993,3136.6181,29.94,1762.9733,515.3313
2026-03-20,momentum-T6-size5,combinator-standard,6,98.8342,140.6629,78.4701,15339.4423,64.3208,201.6473,174.4578,1590.4796,637.5107,1004.0495,1653.8568
2026-03-20,momentum-T6-size10,combinator-standard,6,97.2112,156.9723,70.3208,12445.4809,45.5455,229.0033,177.3557,1951.871,377.9102,1165.32,1362.0107
2026-03-20,momentum-T6-size25,combinator-standard,6,90.3466,179.7491,49.685,6001.7473,17.167,283.4759,157.2863,2681.9828,75.4746,1521.7106,821.8349
2026-03-20,momentum-T6-size50,combinator-standard,6,75.5078,178.9221,26.1753,1539.884,4.6605,332.7112,105.6377,3391.1259,4.4193,1864.3015,466.2872
2026-03-20,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,15121.6603,74.8053,221.2422,178.9039,1462.1444,419.8145,1039.2708,1754.4792
2026-03-20,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,10913.399,58.8665,261.0942,184.9735,1726.6692,152.8176,1219.3299,1496.5505
2026-03-20,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,7396.8313,45.2232,295.5774,184.5062,1902.0309,50.7915,1358.9578,1259.1175
